qa_row_id,group,lesson,screen_id,screen_archetype,french,english_presented,english_kind,scene_context,source_text,communicative_purpose,usage_role,expected_action,item_chunk_ids,sentence_id,payload_id,protected_chunk_boundaries,accepted_alternatives,french_qa_state,duplicate_reuse_locations,founder_verdict,human_qa_verdict,reviewer_correction,register_note,natural_spoken_french_note,reviewer_rationale,reviewer_name,review_date
QA-L09-428,E,L9,s05-weave-break-politely,weave,Je voudrais faire une pause s'il vous plaît.,"Ask for a break politely: say you'd like to take a pause, please.",instruction,You're working through something together. It's a good moment to ask.,,"Accepted instead of ""Je voudrais faire une pause, s'il vous plaît.""",accepted-alternative,type,chunk-faire-une-pause,,,,,(none on item),"also: L9/s08-fill-softener, L9/s06-sayit-long-afternoon, L10/s04-weave-midday-break, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-429,C,L9,s05-weave-break-politely,weave,faire une pause,to take a break,gloss,You're working through something together. It's a good moment to ask.,,"Support piece shown as ""to take a break""",recognition,read,chunk-faire-une-pause,,,"piece boundary ""faire une pause"" ↔ registry ""faire une pause""",,(none on item),"also: L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s09-reveal-first-ask, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s00-goal-integration, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-430,C,L9,s05-weave-break-politely,weave,je voudrais,I would like,gloss,You're working through something together. It's a good moment to ask.,,"Support piece shown as ""I would like""",recognition,read,chunk-je-voudrais,,,"piece boundary ""je voudrais"" ↔ registry ""je voudrais""",,(none on item),"also: L1/s03-fill-polite-verb, L1/s04-weave-cafe-order, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s03-fill-je-suis-blank, L3/s02-fill-verb-in-sandwich, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L5/s05-weave-je-voudrais-un-cafe, L5/s07-sayit-ask-for-a-coffee, L5/s08-recap-packages, L7/s03-fill-je-vais-blank, L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s10-insight-what-you-can-ask, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-431,C,L9,s05-weave-break-politely,weave,"Je voudrais ___, s'il vous plaît.","Ask for a break politely: say you'd like to take a pause, please.",instruction,You're working through something together. It's a good moment to ask.,,Second hint rung — a shape to fill in,recognition,read,chunk-faire-une-pause,,,,,(none on item),also: L1/s11-weave-the-order,,,,,,,,
QA-L09-432,C,L9,s05-weave-break-politely,weave,s'il vous plaît,please (formal),gloss,You're working through something together. It's a good moment to ask.,Keep the sentence you had and let s'il vous plaît soften it.,"Support piece shown as ""please""",recognition,read,chunk-sil-vous-plait,,,"piece boundary ""s'il vous plaît"" ↔ registry ""s'il vous plaît""",,(none on item),"fields: payload.suggestedPieces[].text (hint rung 1) ; payload.reveal.ifMissingTargetPiece (inline) || also: L1/s00-goal-survival-kit, L1/s05-meet-sil-vous-plait, L1/s05-meet-sil-vous-plait, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L9/s08-fill-softener, L9/s10-insight-what-you-can-ask, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-433,F,L9,s10-insight-what-you-can-ask,insight-card,je voudrais,I would like,gloss,"Insight card: One engine, plenty to ask for.","Je voudrais now carries a thing or an action, and s'il vous plaît softens either one. That is enough to ask for most small things politely, without knowing a single rule.",French named inside explanatory copy,recognition,read,chunk-je-voudrais,,,,,(none on item),"also: L1/s03-fill-polite-verb, L1/s04-weave-cafe-order, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s03-fill-je-suis-blank, L3/s02-fill-verb-in-sandwich, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L5/s05-weave-je-voudrais-un-cafe, L5/s07-sayit-ask-for-a-coffee, L5/s08-recap-packages, L7/s03-fill-je-vais-blank, L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s05-weave-break-politely, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-434,F,L9,s10-insight-what-you-can-ask,insight-card,Je voudrais faire une pause.,I'd like to take a break.,gloss,"Insight card: One engine, plenty to ask for.",,"Illustrative example inside ""One engine, plenty to ask for.""",recognition,read,chunk-faire-une-pause chunk-je-voudrais,,,,,(none on item),"also: L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s09-reveal-first-ask, L9/s06-sayit-long-afternoon, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-435,F,L9,s10-insight-what-you-can-ask,insight-card,Je voudrais un café.,I'd like a coffee.,gloss,"Insight card: One engine, plenty to ask for.",,"Illustrative example inside ""One engine, plenty to ask for.""",recognition,read,chunk-je-voudrais chunk-un-cafe,,,,,(none on item),"also: L5/s02-insight-little-packages, L5/s05-weave-je-voudrais-un-cafe, L5/s07-sayit-ask-for-a-coffee",,,,,,,,
QA-L09-436,F,L9,s10-insight-what-you-can-ask,insight-card,s'il vous plaît,please (formal),gloss,"Insight card: One engine, plenty to ask for.","Je voudrais now carries a thing or an action, and s'il vous plaît softens either one. That is enough to ask for most small things politely, without knowing a single rule.",French named inside explanatory copy,recognition,read,chunk-sil-vous-plait,,,,,(none on item),"also: L1/s00-goal-survival-kit, L1/s05-meet-sil-vous-plait, L1/s05-meet-sil-vous-plait, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L9/s08-fill-softener, L9/s05-weave-break-politely, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-437,B,L9,s06-sayit-long-afternoon,say-it-your-way,"Je voudrais faire une pause, s'il vous plaît.","Ask for a break, politely.",instruction,The afternoon session has run long. Someone asks if you want to keep going.,,Model answer for the open task,model-only,read,chunk-faire-une-pause,,,,,(none on item),"also: L9/s08-fill-softener, L9/s05-weave-break-politely, L9/s05-weave-break-politely, L10/s04-weave-midday-break, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-438,B,L9,s06-sayit-long-afternoon,say-it-your-way,Je voudrais faire une pause.,"Ask for a break, politely.",instruction,The afternoon session has run long. Someone asks if you want to keep going.,,Alternative natural version shown in the reveal,model-only,read,chunk-faire-une-pause,,,,,(none on item),"also: L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s09-reveal-first-ask, L9/s10-insight-what-you-can-ask, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-439,C,L9,s06-sayit-long-afternoon,say-it-your-way,faire une pause,to take a break,gloss,The afternoon session has run long. Someone asks if you want to keep going.,,Support piece for the open task,recognition,read,chunk-faire-une-pause,,,"piece boundary ""faire une pause"" ↔ registry ""faire une pause""",,(none on item),"also: L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s09-reveal-first-ask, L9/s05-weave-break-politely, L9/s07-recap-pause, L10/s00-goal-integration, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-440,C,L9,s06-sayit-long-afternoon,say-it-your-way,je voudrais,I would like,gloss,The afternoon session has run long. Someone asks if you want to keep going.,,Support piece for the open task,recognition,read,chunk-je-voudrais,,,"piece boundary ""je voudrais"" ↔ registry ""je voudrais""",,(none on item),"also: L1/s03-fill-polite-verb, L1/s04-weave-cafe-order, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s03-fill-je-suis-blank, L3/s02-fill-verb-in-sandwich, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L5/s05-weave-je-voudrais-un-cafe, L5/s07-sayit-ask-for-a-coffee, L5/s08-recap-packages, L7/s03-fill-je-vais-blank, L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s05-weave-break-politely, L9/s10-insight-what-you-can-ask, L9/s07-recap-pause, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-441,C,L9,s06-sayit-long-afternoon,say-it-your-way,s'il vous plaît,please (formal),gloss,The afternoon session has run long. Someone asks if you want to keep going.,Both are natural. S'il vous plaît softens the ask; the shorter form works when the moment is already gentle.,Support piece for the open task,recognition,read,chunk-sil-vous-plait,,,"piece boundary ""s'il vous plaît"" ↔ registry ""s'il vous plaît""",,(none on item),"fields: payload.suggestedPieces[].text (opt-in support) ; payload.reveal.explanation (inline) || also: L1/s00-goal-survival-kit, L1/s05-meet-sil-vous-plait, L1/s05-meet-sil-vous-plait, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L9/s08-fill-softener, L9/s05-weave-break-politely, L9/s10-insight-what-you-can-ask, L9/s07-recap-pause, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-442,C,L9,s07-recap-pause,recap,faire une pause,to take a break,gloss,Recap: You can ask for rest.,Faire une pause stayed one piece. The rest of faire can wait.,Chip listed back as a piece the learner used,recycled,read,chunk-faire-une-pause,,,,,(none on item),"fields: payload.piecesUsed[1] ; payload.lines[2] (inline) || also: L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s09-reveal-first-ask, L9/s05-weave-break-politely, L9/s06-sayit-long-afternoon, L10/s00-goal-integration, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-443,C,L9,s07-recap-pause,recap,je voudrais,I would like,gloss,Recap: You can ask for rest.,"Je voudrais carried an action for the first time, not just a thing.",Chip listed back as a piece the learner used,recycled,read,chunk-je-voudrais,,,,,(none on item),"fields: payload.piecesUsed[0] ; payload.lines[1] (inline) || also: L1/s03-fill-polite-verb, L1/s04-weave-cafe-order, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s03-fill-je-suis-blank, L3/s02-fill-verb-in-sandwich, L4/s02-fill-have-not-be, L4/s02-fill-have-not-be, L5/s05-weave-je-voudrais-un-cafe, L5/s07-sayit-ask-for-a-coffee, L5/s08-recap-packages, L7/s03-fill-je-vais-blank, L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s05-weave-break-politely, L9/s10-insight-what-you-can-ask, L9/s06-sayit-long-afternoon, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L09-444,C,L9,s07-recap-pause,recap,s'il vous plaît,please (formal),gloss,Recap: You can ask for rest.,,Chip listed back as a piece the learner used,recycled,read,chunk-sil-vous-plait,,,,,(none on item),"also: L1/s00-goal-survival-kit, L1/s05-meet-sil-vous-plait, L1/s05-meet-sil-vous-plait, L1/s06-weave-cafe-order-please, L1/s11-weave-the-order, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L9/s08-fill-softener, L9/s05-weave-break-politely, L9/s10-insight-what-you-can-ask, L9/s06-sayit-long-afternoon, L10/s10-reveal-midday-break",,,,,,,,
QA-L09-445,C,L9,s07-recap-pause,recap,une pause,(no English gloss presented),none,Recap: You can ask for rest.,,Chip listed back as a piece the learner used,recycled,read,,,,recap chip matches NO registry surface,,(none),unique to this screen,,,,,,,,
QA-L10-446,F,L10,s00-goal-integration,insight-card,c'est,it is / that is,gloss,Insight card: A full small day,"Today: nothing new. By the end: you'll have lived a whole small day in French, from pieces you already own. Main pieces: c'est où, faire une pause, je vais.",French named inside explanatory copy,recognition,read,chunk-c-est,,,,,(none on item),"also: L3/s07-weave-ce-n-est-pas-ici, L3/s10-recap-negation, L8/s01-meet-c-est-ou, L8/s03-fill-c-est-blank, L8/s04-weave-ask-where, L8/s08-meet-c-est-ici, L8/s05-weave-answer-here, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s09-meet-morning-arrival, L10/s02-weave-arrive-ask-where, L10/s08-recap-full-day",,,,,,,,
QA-L10-447,F,L10,s00-goal-integration,insight-card,faire une pause,to take a break,gloss,Insight card: A full small day,"Today: nothing new. By the end: you'll have lived a whole small day in French, from pieces you already own. Main pieces: c'est où, faire une pause, je vais.",French named inside explanatory copy,recognition,read,chunk-faire-une-pause,,,,,(none on item),"also: L9/s00-goal-pause, L9/s01-meet-faire-une-pause, L9/s03-fill-faire-blank, L9/s02-insight-voudrais-carries-actions, L9/s04-weave-ask-for-a-break, L9/s09-reveal-first-ask, L9/s05-weave-break-politely, L9/s06-sayit-long-afternoon, L9/s07-recap-pause, L10/s04-weave-midday-break, L10/s08-recap-full-day",,,,,,,,
QA-L10-448,F,L10,s00-goal-integration,insight-card,je vais,I'm going,gloss,Insight card: A full small day,"Today: nothing new. By the end: you'll have lived a whole small day in French, from pieces you already own. Main pieces: c'est où, faire une pause, je vais.",French named inside explanatory copy,recognition,read,chunk-je-vais,,,,,(none on item),"also: L7/s00-goal-je-vais, L7/s01-meet-je-vais-a-la-maison, L7/s02-insight-je-vais-frozen, L7/s02-insight-je-vais-frozen, L7/s03-fill-je-vais-blank, L7/s04-weave-heading-home, L7/s05-weave-close-the-moment, L7/s06-sayit-take-your-leave, L7/s07-recap-heading-home, L9/s03-fill-faire-blank, L10/s03-fill-engine-chooser, L10/s01-insight-three-engines, L10/s05-weave-close-the-day, L10/s07-sayit-take-your-leave, L10/s08-recap-full-day",,,,,,,,
QA-L10-449,C,L10,s09-meet-morning-arrival,meet-card,Bonjour,Hello,gloss,The day starts at a door.,,Highlighted chunk boundary inside the meet sentence,recognition,read,chunk-bonjour,,,"highlight span of ""Bonjour. C'est où ?""",,(none on item),"also: L1/s04-weave-cafe-order, L1/s01-insight-survival-kit, L1/s06-weave-cafe-order-please, L1/s08-sayit-cafe-order, L1/s09-recap-survival-kit, L2/s02-meet-bonjour-je-suis-ici, L2/s03-fill-je-suis-blank, L2/s03-fill-je-suis-blank, L2/s07-sayit-arrive-locate, L2/s08-recap-first-engine, L3/s02-fill-verb-in-sandwich, L3/s02-fill-verb-in-sandwich, L4/s06-weave-bonjour-j-ai-une-question, L4/s07-sayit-how-you-feel, L4/s08-recap-jai, L6/s00-goal-petit-moment, L6/s01-meet-bonjour-at-the-door, L6/s01-meet-bonjour-at-the-door, L6/s03-weave-bonjour-je-suis-ici, L6/s00-insight-bonjour-to-au-revoir, L6/s00-insight-bonjour-to-au-revoir, L6/s07-sayit-step-in, L6/s10-recap-a-small-moment, L8/s06-sayit-find-the-room, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s02-weave-arrive-ask-where, L10/s02-weave-arrive-ask-where, L10/s05-weave-close-the-day, L10/s08-recap-full-day",,,,,,,,
QA-L10-450,C,L10,s09-meet-morning-arrival,meet-card,Bonjour. C'est où ?,Hello. Where is it?,gloss,The day starts at a door.,,First contact / re-contact: The day starts at a door.,recycled,listen,chunk-bonjour chunk-c-est-ou,,,Bonjour → chunk-bonjour | C'est → chunk-c-est | où → adverb-ou-where,,(none on item),"also: L8/s06-sayit-find-the-room, L10/s02-weave-arrive-ask-where, L10/s02-weave-arrive-ask-where",,,,,,,,
QA-L10-451,C,L10,s09-meet-morning-arrival,meet-card,C'est,it is / that is,gloss,The day starts at a door.,,Highlighted chunk boundary inside the meet sentence,supported,read,chunk-c-est,,,"highlight span of ""Bonjour. C'est où ?""",,(none on item),"also: L3/s07-weave-ce-n-est-pas-ici, L3/s10-recap-negation, L8/s01-meet-c-est-ou, L8/s03-fill-c-est-blank, L8/s04-weave-ask-where, L8/s08-meet-c-est-ici, L8/s05-weave-answer-here, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s00-goal-integration, L10/s02-weave-arrive-ask-where, L10/s08-recap-full-day",,,,,,,,
QA-L10-452,C,L10,s09-meet-morning-arrival,meet-card,où,where,gloss,The day starts at a door.,,Highlighted chunk boundary inside the meet sentence,supported,read,adverb-ou-where,,,"highlight span of ""Bonjour. C'est où ?""",,(none on item),"also: L8/s01-meet-c-est-ou, L8/s03-fill-c-est-blank, L8/s04-weave-ask-where, L8/s09-fill-which-side, L8/s06-sayit-find-the-room, L8/s07-recap-ou, L10/s02-weave-arrive-ask-where, L10/s08-recap-full-day",,,,,,,,
QA-L10-453,A,L10,s02-weave-arrive-ask-where,weave,Bonjour. C'est où ?,"Open politely, then ask where it is.",instruction,"Morning. Your first time in this building, and the room you need is not where you expected.",,Typed production — context weave,supported,type,chunk-c-est-ou adverb-ou-where,,,,"Bonjour, c'est où ? | Bonjour, c'est où",(none on item),"also: L8/s06-sayit-find-the-room, L10/s09-meet-morning-arrival",,,,,,,,
QA-L10-454,E,L10,s02-weave-arrive-ask-where,weave,"Bonjour, c'est où","Open politely, then ask where it is.",instruction,"Morning. Your first time in this building, and the room you need is not where you expected.",,"Accepted instead of ""Bonjour. C'est où ?""",accepted-alternative,type,chunk-c-est-ou adverb-ou-where,,,,,(none on item),unique to this screen,,,,,,,,
QA-L10-455,E,L10,s02-weave-arrive-ask-where,weave,"Bonjour, c'est où ?","Open politely, then ask where it is.",instruction,"Morning. Your first time in this building, and the room you need is not where you expected.",,"Accepted instead of ""Bonjour. C'est où ?""",accepted-alternative,type,chunk-c-est-ou adverb-ou-where,,,,,(none on item),"also: L8/s06-sayit-find-the-room, L10/s09-meet-morning-arrival",,,,,,,,
